nl_command,ltl,map_name
Go to Vitamin Cottage Natural Grocers but first stop at Safelite AutoGlass on the way.,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
Get to Natural Grocers via the auto glass shop.,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
"Navigate to the Safelite AutoGlass.
Move to the Vitamin Cottage Natural Grocers store.",F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
Visit the auto glass shop on your way to the grocery store.,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
Go to Safelite Autoglass while navigating to Vitamin Cottage Natural Grocers,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
Make a stop at the Safelite AutoGlass before crossing the street to Natural Grocers.,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
"Move to Safelite, and then continue to the natural grocers store",F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
Cross South Colorado Boulevard heading west directly to the south of Wells Fargo.,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
Go to Safelite AutoGlass before proceeding to Natural Grocers.,F ( safelite_autoglass & F ( vitamin_cottage_natural_grocers ) ),Denver #2
Visit the grocery store on your way to the auto glass shop.,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
Move to Vitamin Cottage natural Grocers and than anvigate to Satelite AutoGlass,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
Pass through Vitamin Cottage Natural Grocers on the way to Safelite AutoGlass.,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
Navigate to the auto glass shop while passing through the grocer.,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
"Go south to Vitamin Cottage, then head east to Safelite AutoGlass.",F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
Navigate to Vitamin Cottage Natural Grocers on your way to Safelite AutoGlass,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
Stop at the Natural Grocers before heading over to Safelite Autoglass.,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
"Go to the grocers, and then continue to Safelite AutoGlass.",F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
Stop off at Vitamin Cottage Natural Grocers before proceeding to Safelite AutoGlass.,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
go to Safelite AutoGlass without passing through Vitamin Cottage Natural Grocers.,F ( vitamin_cottage_natural_grocers & F ( safelite_autoglass ) ),Denver #2
Navigate to the auto glass shop while avoiding the cafe.,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Avoid Native Foods Cafe on the way to Safelite,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Head Northeast toward Buchtel Boulevard and turn right directly past Native Foods Cafe.,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Go to Safelite AutoGlass but make sure to avoid Native Foods Cafe along the way.,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Avoid Native Foods Cafe while navigating to Safelite AutoGlass,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Avoid Native Foods Cafe while heading over to Safelite AutoGlass.,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Avoid Native Foods Café on your way to Safelight AutoGlass.,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Navigate to Safelite AutoGlass while avoiding Native Foods Cafe.,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
"Navigate to Safelite AutoGlass, traveling around Native Foods Cafe to the north.",F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Go around Native Foods Cafe to avoid it and proceed on to Safelite AutoGlass.,F ( safelite_autoglass & ~ native_foods_cafe ),Denver #2
Navigate to the cafe while avoiding the grocery store.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Go around the Vitamin cottage grocers to the Native foods cafe,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Continue in a Northeast direction through the parking lot towards your final destination at the Native Foods Cafe.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Navigate south of the Vitamin Cottage and go northeast to Native Foods Cafe.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Avoid Vitamin Cottage Natural Grocers while going to Native Foods Cafe,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Go around the Natural Grocers before heading northeast to Native Foods Cafe.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Move to Nature Foods Cafe while avoiding Vitamin Cottage Grocers.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Go around the Natural Grocers as you move towards the cafe.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Move to Native Foods Cafe while avoiding Natural Grocers.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Swing around Natural Grocers to avoid it and head straight for Native Foods Cafe.,F ( native_foods_cafe & ~ vitamin_cottage_natural_grocers ),Denver #2
Move location to knapp street go south then to kneeland street to Tufts Dental School.,F ( tufts_dental_school ),Boston
Navigate to Tufts University School of Dental Medicine while avoiding the church.,F ( tufts_dental_school ),Boston
Move straight to the dental school.,F ( tufts_dental_school ),Boston
Move to Tufts Dental School,F ( tufts_dental_school ),Boston
Go straight to Tufts University School of Dental Medicine.,F ( tufts_dental_school ),Boston
Make your way directly to Tufts Dental School.,F ( tufts_dental_school ),Boston
Navigate straight to Tufts Dental School,F ( tufts_dental_school ),Boston
Head southwest across the street to get to Tufts Dental School.,F ( tufts_dental_school ),Boston
Head straight forward to Tufts Dental School.,F ( tufts_dental_school ),Boston
Head straight for Tufts Dental School.,F ( tufts_dental_school ),Boston
Move to Tufts Dental School than navigate to St. James Church,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Travel through the dental school and continue on to St James.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Navigate to the church while passing through the private school.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Visit the dental school and then the church.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Move to the dental school and then continue to St. James.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
First go through the dental school and then end up at St. James Church.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Go to Tufts Dental School while navigating to St. James Church,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Go down to Tufts Dental School before crossing the street to St. James Church.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Travel through or around Tufts Dental School to St. James Church.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
Go to Tufts Dental School first then on to St James Church.,F ( tufts_dental_school & F ( st._james_church ) ),Boston
"Stop at St. James Church, then navigate to The Wilbur Theatre.",F ( st._james_church & F ( wilbur_theatre ) ),Boston
Navigate to the theater while avoiding the church.,F ( st._james_church & F ( wilbur_theatre ) ),Boston
Go to the Wilbur Theatre while passing through the church,F ( st._james_church & F ( wilbur_theatre ) ),Boston
"Travel to Wilbur Theatre, visiting St. James Church en route.",F ( st._james_church & F ( wilbur_theatre ) ),Boston
Navigate to St James Church while on your way to Wilbur Theatre,F ( st._james_church & F ( wilbur_theatre ) ),Boston
Go down to St. James Church before crossing the street to The Wilbur.,F ( st._james_church & F ( wilbur_theatre ) ),Boston
move to Wilbur and avoid passing through St.James The Greater Church.,F ( st._james_church & F ( wilbur_theatre ) ),Boston
Head through St James Church. on your way to the Wilbur Theatre.,F ( st._james_church & F ( wilbur_theatre ) ),Boston
"Move to the church, and then keep going until you get to The Wilbur.",F ( st._james_church & F ( wilbur_theatre ) ),Boston
"Stop off at St. James Church first, then proceed on to Wilbur Theatre.",F ( st._james_church & F ( wilbur_theatre ) ),Boston
"Move to the theatre, then go to the dental school.",F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Move to The Wilbur Theatre and than navigate to Tufts Dental School,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Go to the dental school and visit the theater on your way there.,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Navigate to the Tufts Dental School while passing by the Wilbur Theatre.,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Head straight through The Wilbur on your way to Tufts Dental School.,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Navigate to the dental school while passing through the theater.,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Go to Wilbur Theatre while on your way to Tufts Dental School,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Head down to The Wilbur and then go east to Tufts Dental School.,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Navigate to the theater and then continue to the dental school.,F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
"Stop off at Wilbur Theatre first, then proceed on to Tufts Dental School.",F ( wilbur_theatre & F ( tufts_dental_school ) ),Boston
Avoid St. James Church on the way to Tufts Dental School.,F ( tufts_dental_school & ~ st._james_church ),Boston
Navigate to Tufts University School of Dental Medicine and avoid St. James the Greater Church,F ( tufts_dental_school & ~ st._james_church ),Boston
Avoid St. James Church on your way to Tufts Dental School.,F ( tufts_dental_school & ~ st._james_church ),Boston
Navigate to the private school while avoiding the church.,F ( tufts_dental_school & ~ st._james_church ),Boston
Head to the dental school while avoiding the church.,F ( tufts_dental_school & ~ st._james_church ),Boston
"Head straight down Harrison avenue and then left, avoiding St. James Church, then keep going straight and you will make it to Tuft’s Dental school.",F ( tufts_dental_school & ~ st._james_church ),Boston
Avoid St. James Church on route to Tufts Dental School.,F ( tufts_dental_school & ~ st._james_church ),Boston
Go around the church to the dental school,F ( tufts_dental_school & ~ st._james_church ),Boston
Avoid St. James Church while navigating to Tufts Dental School,F ( tufts_dental_school & ~ st._james_church ),Boston
Go around the back of the Church to get to Tufts Dental School.,F ( tufts_dental_school & ~ st._james_church ),Boston
Navigate around Tufts Dental School on the way to Wilbur Theatre,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Navigate to the Wilbur Theater and avoid Tufts Dental School.,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Go around Tufts Dental School on your way to Wilbur Theatre.,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Avoid Tufts Dental on your way to The Wilbur Theatre.,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Avoid the dental school on your way to the theater.,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Navigate to the theater while avoiding the dental school.,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Avoid Tufts Dental School while navigating to Wilbur Theatre,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Make a right turn at Tufts Dental School before heading straight on to The Wilbur.,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
"Move to the theater while, but avoid the dental school.",F ( wilbur_theatre & ~ tufts_dental_school ),Boston
Go around Tufts Dental School to avoid it and then head straight for Wilbur Theatre.,F ( wilbur_theatre & ~ tufts_dental_school ),Boston
go to st. james chursh by passing in front of wilbur theater and cutting through tufts dental school,F ( st._james_church & ~ wilbur_theatre ),Boston
Head to the church while avoiding Wilbur Theatre.,F ( st._james_church & ~ wilbur_theatre ),Boston
Move to St. James Church while avoiding Wilbur Theatre.,F ( st._james_church & ~ wilbur_theatre ),Boston
Plot a course to St. James Church while avoiding the Wilbur Theatre.,F ( st._james_church & ~ wilbur_theatre ),Boston
Move to St. James Church while avoiding The Wilbur Theatre.,F ( st._james_church & ~ wilbur_theatre ),Boston
Avoid the theater on  your way to the church.,F ( st._james_church & ~ wilbur_theatre ),Boston
Navigate to the church while avoiding the theater.,F ( st._james_church & ~ wilbur_theatre ),Boston
