pattern_type,props,utterance,true_ltl,old_output_ltl,old_is_correct,new_output_ltl,new_is_correct
global_avoidance,"['a', 'd', 'h', 'b', 'c']",you can not go to a d h b or c,& G ! a & G ! d & G ! h & G ! b G ! c,& G! d a & G! h d & G! b h & G F c G F b,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'd', 'h', 'c', 'b']",you can not go to a d h c or b,& G ! a & G ! d & G ! h & G ! c G ! b,& G! d a & G! h d & G! c h & G F b G F c,Syntax Error,& G ! d a,False
global_avoidance,"['a', 'h', 'b', 'c', 'd']",you can not go to a h b c or d,& G ! a & G ! h & G ! b & G ! c G ! d,& G! h a & G! b h & G! c b & G F d G F c,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'b', 'd', 'c']",you can not go to a h b d or c,& G ! a & G ! h & G ! b & G ! d G ! c,& G! h a & G! b h & G! d b & G F c G F d,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'c', 'b', 'd']",you can not go to a h c b or d,& G ! a & G ! h & G ! c & G ! b G ! d,& G! h a & G! c h & G! b c & G F d G F b,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'c', 'd', 'b']",you can not go to a h c d or b,& G ! a & G ! h & G ! c & G ! d G ! b,& G! h a & G! c h & G! d c & G F b G F d,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'd', 'b', 'c']",you can not go to a h d b or c,& G ! a & G ! h & G ! d & G ! b G ! c,& G! h a & G! d h & G! b d & G F c G F b,Syntax Error,& G ! h a,False
global_avoidance,"['a', 'h', 'd', 'c', 'b']",you can not go to a h d c or b,& G ! a & G ! h & G ! d & G ! c G ! b,& G! h a & G! d h & G! c d & G F b G F c,Syntax Error,& G ! h a,False
global_avoidance,"['b', 'a', 'c', 'd', 'h']",you can not go to b a c d or h,& G ! b & G ! a & G ! c & G ! d G ! h,& G! a b & G! c a & G! d c & G F h G F d,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'c', 'h', 'd']",you can not go to b a c h or d,& G ! b & G ! a & G ! c & G ! h G ! d,& G! a b & G! c a & G! h c & G F d G F h,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'd', 'c', 'h']",you can not go to b a d c or h,& G ! b & G ! a & G ! d & G ! c G ! h,& G! a b & G! d a & G! c d & G F h G F c,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'd', 'h', 'c']",you can not go to b a d h or c,& G ! b & G ! a & G ! d & G ! h G ! c,& G! a b & G! d a & G! h d & G F c G F h,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'h', 'c', 'd']",you can not go to b a h c or d,& G ! b & G ! a & G ! h & G ! c G ! d,& G! a b & G! h a & G! c h & G F d G F c,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'h', 'd', 'c']",you can not go to b a h d or c,& G ! b & G ! a & G ! h & G ! d G ! c,& G! a b & G! h a & G! d h & G F c G F d,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'c', 'a', 'd', 'h']",you can not go to b c a d or h,& G ! b & G ! c & G ! a & G ! d G ! h,& G! c b & G! a c & G! d a & G F h G! b,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'a', 'h', 'd']",you can not go to b c a h or d,& G ! b & G ! c & G ! a & G ! h G ! d,& G! c b & G! a c & G! h a & G F d G F h,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'd', 'a', 'h']",you can not go to b c d a or h,& G ! b & G ! c & G ! d & G ! a G ! h,& G! c b & G! d c & G! a d & G F h G F a,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'd', 'h', 'a']",you can not go to b c d h or a,& G ! b & G ! c & G ! d & G ! h G ! a,& G! c b & G! d c & G! h d & G F a G F h,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'h', 'a', 'd']",you can not go to b c h a or d,& G ! b & G ! c & G ! h & G ! a G ! d,& G! c b & G! h c & G! a h & G F d G F a,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'h', 'd', 'a']",you can not go to b c h d or a,& G ! b & G ! c & G ! h & G ! d G ! a,& G! c b & G! h c & G! d h & G F a G F d,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'd', 'a', 'c', 'h']",you can not go to b d a c or h,& G ! b & G ! d & G ! a & G ! c G ! h,& G! d b & G! a d & G! c a & G F h G F c,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'a', 'h', 'c']",you can not go to b d a h or c,& G ! b & G ! d & G ! a & G ! h G ! c,& G! d b & G! a d & G! h a & G F c G! b,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'c', 'a', 'h']",you can not go to b d c a or h,& G ! b & G ! d & G ! c & G ! a G ! h,& G! d b & G! c d & G! a c & G F h G F a,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'c', 'h', 'a']",you can not go to b d c h or a,& G ! b & G ! d & G ! c & G ! h G ! a,& G! d b & G! c d & G! h c & G F a G F h,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'h', 'a', 'c']",you can not go to b d h a or c,& G ! b & G ! d & G ! h & G ! a G ! c,& G! d b & G! h d & G! a h & G F c G! b,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'd', 'h', 'c', 'a']",you can not go to b d h c or a,& G ! b & G ! d & G ! h & G ! c G ! a,& G! d b & G! h d & G! c h & G F a G F c,Syntax Error,& G ! d b,False
global_avoidance,"['b', 'h', 'a', 'c', 'd']",you can not go to b h a c or d,& G ! b & G ! h & G ! a & G ! c G ! d,& G! h b & G! a h & G! c a & G F d G F c,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'a', 'd', 'c']",you can not go to b h a d or c,& G ! b & G ! h & G ! a & G ! d G ! c,& G! h b & G! a h & G! d a & G F c G! b,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'c', 'a', 'd']",you can not go to b h c a or d,& G ! b & G ! h & G ! c & G ! a G ! d,& G! h b & G! c h & G! a c & G F d G F a,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'c', 'd', 'a']",you can not go to b h c d or a,& G ! b & G ! h & G ! c & G ! d G ! a,& G! h b & G! c h & G! d c & G F a G F d,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'd', 'a', 'c']",you can not go to b h d a or c,& G ! b & G ! h & G ! d & G ! a G ! c,& G! h b & G! d h & G! a d & G F c G! b,Syntax Error,& G ! h b,False
global_avoidance,"['b', 'h', 'd', 'c', 'a']",you can not go to b h d c or a,& G ! b & G ! h & G ! d & G ! c G ! a,& G! h b & G! d h & G! c d & G F a G F c,Syntax Error,& G ! h b,False
global_avoidance,"['c', 'a', 'b', 'd', 'h']",you can not go to c a b d or h,& G ! c & G ! a & G ! b & G ! d G ! h,& G! a c & G! b a & G! d b & G F h G F d,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'a', 'b', 'h', 'd']",you can not go to c a b h or d,& G ! c & G ! a & G ! b & G ! h G ! d,& G! a c & G! b a & G! h b & G F d G F h,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'a', 'd', 'b', 'h']",you can not go to c a d b or h,& G ! c & G ! a & G ! d & G ! b G ! h,& G! a c & G! d a & G! b d & G F h G F b,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'a', 'd', 'h', 'b']",you can not go to c a d h or b,& G ! c & G ! a & G ! d & G ! h G ! b,& G! a c & G! d a & G! h d & G F b G F h,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'a', 'h', 'b', 'd']",you can not go to c a h b or d,& G ! c & G ! a & G ! h & G ! b G ! d,& G! a c & G! h a & G! b h & G F d G F b,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'a', 'h', 'd', 'b']",you can not go to c a h d or b,& G ! c & G ! a & G ! h & G ! d G ! b,& G! a c & G! h a & G! d h & G F b G F d,Syntax Error,& G ! a c,False
global_avoidance,"['c', 'b', 'a', 'd', 'h']",you can not go to c b a d or h,& G ! c & G ! b & G ! a & G ! d G ! h,& G! b c & G! a b & G! d a & G F h G! c,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'a', 'h', 'd']",you can not go to c b a h or d,& G ! c & G ! b & G ! a & G ! h G ! d,& G! b c & G! a b & G! h a & G F d G F h,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'd', 'a', 'h']",you can not go to c b d a or h,& G ! c & G ! b & G ! d & G ! a G ! h,& G! b c & G! d b & G! a d & G F h G F a,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'd', 'h', 'a']",you can not go to c b d h or a,& G ! c & G ! b & G ! d & G ! h G ! a,& G! b c & G! d b & G! h d & G F a G F h,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'h', 'a', 'd']",you can not go to c b h a or d,& G ! c & G ! b & G ! h & G ! a G ! d,& G! b c & G! h b & G! a h & G F d G F a,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'b', 'h', 'd', 'a']",you can not go to c b h d or a,& G ! c & G ! b & G ! h & G ! d G ! a,& G! b c & G! h b & G! d h & G F a G F d,Syntax Error,& G ! b c,False
global_avoidance,"['c', 'd', 'a', 'b', 'h']",you can not go to c d a b or h,& G ! c & G ! d & G ! a & G ! b G ! h,& G! d c & G! a d & G! b a & G F h G F b,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'a', 'h', 'b']",you can not go to c d a h or b,& G ! c & G ! d & G ! a & G ! h G ! b,& G! d c & G! a d & G! h a & G F b G F h,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'b', 'a', 'h']",you can not go to c d b a or h,& G ! c & G ! d & G ! b & G ! a G ! h,& G! d c & G! b d & G! a b & G F h G! c,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'b', 'h', 'a']",you can not go to c d b h or a,& G ! c & G ! d & G ! b & G ! h G ! a,& G! d c & G! b d & G! h b & G F a G F h,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'h', 'a', 'b']",you can not go to c d h a or b,& G ! c & G ! d & G ! h & G ! a G ! b,& G! d c & G! h d & G! a h & G F b G F a,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'd', 'h', 'b', 'a']",you can not go to c d h b or a,& G ! c & G ! d & G ! h & G ! b G ! a,& G! d c & G! h d & G! b h & G F a G F b,Syntax Error,& G ! d c,False
global_avoidance,"['c', 'h', 'a', 'b', 'd']",you can not go to c h a b or d,& G ! c & G ! h & G ! a & G ! b G ! d,& G! h c & G! a h & G! b a & G F d G F b,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'a', 'd', 'b']",you can not go to c h a d or b,& G ! c & G ! h & G ! a & G ! d G ! b,& G! h c & G! a h & G! d a & G F b G! c,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'b', 'a', 'd']",you can not go to c h b a or d,& G ! c & G ! h & G ! b & G ! a G ! d,& G! h c & G! b h & G! a b & G F d G! c,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'b', 'd', 'a']",you can not go to c h b d or a,& G ! c & G ! h & G ! b & G ! d G ! a,& G! h c & G! b h & G! d b & G F a G F d,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'd', 'a', 'b']",you can not go to c h d a or b,& G ! c & G ! h & G ! d & G ! a G ! b,& G! h c & G! d h & G! a d & G F b G F a,Syntax Error,& G ! h c,False
global_avoidance,"['c', 'h', 'd', 'b', 'a']",you can not go to c h d b or a,& G ! c & G ! h & G ! d & G ! b G ! a,& G! h c & G! d h & G! b d & G F a G F b,Syntax Error,& G ! h c,False
global_avoidance,"['d', 'a', 'b', 'c', 'h']",you can not go to d a b c or h,& G ! d & G ! a & G ! b & G ! c G ! h,& G! a d & G! b a & G! c b & G F h G F c,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'b', 'h', 'c']",you can not go to d a b h or c,& G ! d & G ! a & G ! b & G ! h G ! c,& G! a d & G! b a & G! h b & G F c G F h,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'c', 'b', 'h']",you can not go to d a c b or h,& G ! d & G ! a & G ! c & G ! b G ! h,& G! a d & G! c a & G! b c & G F h G F b,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'c', 'h', 'b']",you can not go to d a c h or b,& G ! d & G ! a & G ! c & G ! h G ! b,& G! a d & G! c a & G! h c & G F b G F h,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'h', 'b', 'c']",you can not go to d a h b or c,& G ! d & G ! a & G ! h & G ! b G ! c,& G! a d & G! h a & G! b h & G F c G F b,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'a', 'h', 'c', 'b']",you can not go to d a h c or b,& G ! d & G ! a & G ! h & G ! c G ! b,& G! a d & G! h a & G! c h & G F b G F c,Syntax Error,& G ! a d,False
global_avoidance,"['d', 'b', 'a', 'c', 'h']",you can not go to d b a c or h,& G ! d & G ! b & G ! a & G ! c G ! h,& G! b d & G! a b & G! c a & G F h G F c,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'a', 'h', 'c']",you can not go to d b a h or c,& G ! d & G ! b & G ! a & G ! h G ! c,& G! b d & G! a b & G! h a & G F c G! d,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'c', 'a', 'h']",you can not go to d b c a or h,& G ! d & G ! b & G ! c & G ! a G ! h,& G! b d & G! c b & G! a c & G F h G F a,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'c', 'h', 'a']",you can not go to d b c h or a,& G ! d & G ! b & G ! c & G ! h G ! a,& G! b d & G! c b & G! h c & G F a G F h,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'h', 'a', 'c']",you can not go to d b h a or c,& G ! d & G ! b & G ! h & G ! a G ! c,& G! b d & G! h b & G! a h & G F c G F a,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'b', 'h', 'c', 'a']",you can not go to d b h c or a,& G ! d & G ! b & G ! h & G ! c G ! a,& G! b d & G! h b & G! c h & G F a G F c,Syntax Error,& G ! b d,False
global_avoidance,"['d', 'c', 'a', 'b', 'h']",you can not go to d c a b or h,& G ! d & G ! c & G ! a & G ! b G ! h,& G! c d & G! a c & G! b a & G F h G F b,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'a', 'h', 'b']",you can not go to d c a h or b,& G ! d & G ! c & G ! a & G ! h G ! b,& G! c d & G! a c & G! h a & G F b G F h,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'b', 'a', 'h']",you can not go to d c b a or h,& G ! d & G ! c & G ! b & G ! a G ! h,& G! c d & G! b c & G! a b & G F h G! d,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'b', 'h', 'a']",you can not go to d c b h or a,& G ! d & G ! c & G ! b & G ! h G ! a,& G! c d & G! b c & G! h b & G F a G F h,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'h', 'a', 'b']",you can not go to d c h a or b,& G ! d & G ! c & G ! h & G ! a G ! b,& G! c d & G! h c & G! a h & G F b G F a,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'c', 'h', 'b', 'a']",you can not go to d c h b or a,& G ! d & G ! c & G ! h & G ! b G ! a,& G! c d & G! h c & G! b h & G F a G F b,Syntax Error,& G ! c d,False
global_avoidance,"['d', 'h', 'a', 'b', 'c']",you can not go to d h a b or c,& G ! d & G ! h & G ! a & G ! b G ! c,& G! h d & G! a h & G! b a & G F c G! d,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'a', 'c', 'b']",you can not go to d h a c or b,& G ! d & G ! h & G ! a & G ! c G ! b,& G! h d & G! a h & G! c a & G F b G F c,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'b', 'a', 'c']",you can not go to d h b a or c,& G ! d & G ! h & G ! b & G ! a G ! c,& G! h d & G! b h & G! a b & G F c G! d,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'b', 'c', 'a']",you can not go to d h b c or a,& G ! d & G ! h & G ! b & G ! c G ! a,& G! h d & G! b h & G! c b & G F a G F c,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'c', 'a', 'b']",you can not go to d h c a or b,& G ! d & G ! h & G ! c & G ! a G ! b,& G! h d & G! c h & G! a c & G F b G! d,Syntax Error,& G ! h d,False
global_avoidance,"['d', 'h', 'c', 'b', 'a']",you can not go to d h c b or a,& G ! d & G ! h & G ! c & G ! b G ! a,& G! h d & G! c h & G! b c & G F a G F b,Syntax Error,& G ! h d,False
global_avoidance,"['h', 'a', 'b', 'c', 'd']",you can not go to h a b c or d,& G ! h & G ! a & G ! b & G ! c G ! d,& G! a h & G! b a & G! c b & G F d G F c,Syntax Error,& G ! a h,False
global_avoidance,"['h', 'a', 'b', 'd', 'c']",you can not go to h a b d or c,& G ! h & G ! a & G ! b & G ! d G ! c,& G! a h & G! b a & G! d b & G F c G F d,Syntax Error,& G ! a h,False
global_avoidance,"['h', 'a', 'c', 'b', 'd']",you can not go to h a c b or d,& G ! h & G ! a & G ! c & G ! b G ! d,& G! a h & G! c a & G! b c & G F d G F b,Syntax Error,& G ! a h,False
global_avoidance,"['h', 'a', 'c', 'd', 'b']",you can not go to h a c d or b,& G ! h & G ! a & G ! c & G ! d G ! b,& G! a h & G! c a & G! d c & G F b G F d,Syntax Error,& G ! a h,False
global_avoidance,"['h', 'a', 'd', 'b', 'c']",you can not go to h a d b or c,& G ! h & G ! a & G ! d & G ! b G ! c,& G! a h & G! d a & G! b d & G F c G F b,Syntax Error,& G ! a h,False
global_avoidance,"['h', 'a', 'd', 'c', 'b']",you can not go to h a d c or b,& G ! h & G ! a & G ! d & G ! c G ! b,& G! a h & G! d a & G! c d & G F b G F c,Syntax Error,& G ! a h,False
global_avoidance,"['h', 'b', 'a', 'c', 'd']",you can not go to h b a c or d,& G ! h & G ! b & G ! a & G ! c G ! d,& G! b h & G! a b & G! c a & G F d G F c,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'a', 'd', 'c']",you can not go to h b a d or c,& G ! h & G ! b & G ! a & G ! d G ! c,& G! b h & G! a b & G! d a & G F c G F d,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'c', 'a', 'd']",you can not go to h b c a or d,& G ! h & G ! b & G ! c & G ! a G ! d,& G! b h & G! c b & G! a c & G F d G F a,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'c', 'd', 'a']",you can not go to h b c d or a,& G ! h & G ! b & G ! c & G ! d G ! a,& G! b h & G! c b & G! d c & G F a G F d,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'd', 'a', 'c']",you can not go to h b d a or c,& G ! h & G ! b & G ! d & G ! a G ! c,& G! b h & G! d b & G! a d & G F c G F a,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'b', 'd', 'c', 'a']",you can not go to h b d c or a,& G ! h & G ! b & G ! d & G ! c G ! a,& G! b h & G! d b & G! c d & G F a G F c,Syntax Error,& G ! b h,False
global_avoidance,"['h', 'c', 'a', 'b', 'd']",you can not go to h c a b or d,& G ! h & G ! c & G ! a & G ! b G ! d,& G! c h & G! a c & G! b a & G F d G F b,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'a', 'd', 'b']",you can not go to h c a d or b,& G ! h & G ! c & G ! a & G ! d G ! b,& G! c h & G! a c & G! d a & G F b G F d,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'b', 'a', 'd']",you can not go to h c b a or d,& G ! h & G ! c & G ! b & G ! a G ! d,& G! c h & G! b c & G! a b & G F d G F a,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'b', 'd', 'a']",you can not go to h c b d or a,& G ! h & G ! c & G ! b & G ! d G ! a,& G! c h & G! b c & G! d b & G F a G F d,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'd', 'a', 'b']",you can not go to h c d a or b,& G ! h & G ! c & G ! d & G ! a G ! b,& G! c h & G! d c & G! a d & G F b G F a,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'c', 'd', 'b', 'a']",you can not go to h c d b or a,& G ! h & G ! c & G ! d & G ! b G ! a,& G! c h & G! d c & G! b d & G F a G F b,Syntax Error,& G ! c h,False
global_avoidance,"['h', 'd', 'a', 'b', 'c']",you can not go to h d a b or c,& G ! h & G ! d & G ! a & G ! b G ! c,& G! d h & G! a d & G! b a & G F c G F b,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'a', 'c', 'b']",you can not go to h d a c or b,& G ! h & G ! d & G ! a & G ! c G ! b,& G! d h & G! a d & G! c a & G F b G F c,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'b', 'a', 'c']",you can not go to h d b a or c,& G ! h & G ! d & G ! b & G ! a G ! c,& G! d h & G! b d & G! a b & G F c G! h,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'b', 'c', 'a']",you can not go to h d b c or a,& G ! h & G ! d & G ! b & G ! c G ! a,& G! d h & G! b d & G! c b & G F a G F c,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'c', 'a', 'b']",you can not go to h d c a or b,& G ! h & G ! d & G ! c & G ! a G ! b,& G! d h & G! c d & G! a c & G F b G F a,Syntax Error,& G ! d h,False
global_avoidance,"['h', 'd', 'c', 'b', 'a']",you can not go to h d c b or a,& G ! h & G ! d & G ! c & G ! b G ! a,& G! d h & G! c d & G! b c & G F a G F b,Syntax Error,& G ! d h,False
global_avoidance,"['b', 'a', 'c']",avoid b a and c forever,& G ! b & G ! a G ! c,& G! a b & G! c a G! b,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'd']",avoid b a and d forever,& G ! b & G ! a G ! d,& G! a b & G! d a G! b,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'a', 'h']",avoid b a and h forever,& G ! b & G ! a G ! h,& G! a b & G! h G! b,Syntax Error,& G ! a b,False
global_avoidance,"['b', 'c', 'a']",avoid b c and a forever,& G ! b & G ! c G ! a,& G! c b & G! a G! b,Syntax Error,& G ! c b,False
global_avoidance,"['b', 'c', 'd']",avoid b c and d forever,& G ! b & G ! c G ! d,& G! c b & G! d c G! b,Syntax Error,& G ! c b,False
